Date,Open,High,Low,Close,Adj Close,Volume
2012-12-01,646.3900146484375,658.2000122070312,633.9299926757812,646.6099853515625,646.6099853515625,66388180000
2013-01-01,646.6099853515625,680.8099975585938,646.6099853515625,674.8900146484375,674.8900146484375,75848510000
2013-02-01,674.8900146484375,689.27001953125,670.8800048828125,682.530029296875,682.530029296875,69273480000
2013-03-01,682.530029296875,705.0800170898438,676.8499755859375,704.5700073242188,704.5700073242188,68527110000
2013-04-01,704.5700073242188,719.0900268554688,692.75,718.97998046875,718.97998046875,77098000000
2013-05-01,718.97998046875,757.6099853515625,712.0399780273438,733.6300048828125,733.6300048828125,76447250000
2013-06-01,733.9099731445312,744.280029296875,703.3900146484375,720.6199951171875,720.6199951171875,74946790000
2013-07-01,721.9299926757812,762.0499877929688,720.52001953125,755.22998046875,755.22998046875,68106820000
2013-08-01,756.5700073242188,765.7000122070312,728.6300048828125,730.9199829101562,730.9199829101562,64802810000
2013-09-01,731.5399780273438,772.02001953125,730.7999877929688,748.1199951171875,748.1199951171875,66174410000
2013-10-01,748.510009765625,791.52001953125,733.0499877929688,783.3900146484375,783.3900146484375,76647400000
2013-11-01,784.3300170898438,809.8599853515625,780.3099975585938,806.3599853515625,806.3599853515625,63628190000
2013-12-01,806.8699951171875,824.2100219726562,788.0800170898438,823.8099975585938,823.8099975585938,64958820000
2014-01-01,822.8200073242188,823.6199951171875,785.0399780273438,789.7000122070312,789.7000122070312,75891910000
2014-02-01,789.8300170898438,822.1400146484375,770.8800048828125,818.239990234375,818.239990234375,69725590000
2014-03-01,817.75,831.5800170898438,806.9199829101562,828.22998046875,828.22998046875,71885030000
2014-04-01,828.780029296875,838.469970703125,804.739990234375,836.0800170898438,836.0800170898438,71595810000
2014-05-01,836.4099731445312,852.8499755859375,824.239990234375,852.6900024414062,852.6900024414062,63623630000
2014-06-01,852.6799926757812,868.7000122070312,849.2100219726562,865.469970703125,865.469970703125,63283380000
2014-07-01,866.4299926757812,886.27001953125,858.8400268554688,858.8400268554688,858.8400268554688,66524690000
2014-08-01,858.4600219726562,890.47998046875,846.8400268554688,889.0800170898438,889.0800170898438,58131140000
2014-09-01,889.1400146484375,900.4299926757812,876.5700073242188,881.25,881.25,66706000000
2014-10-01,880.8699951171875,895.8400268554688,814.1400146484375,895.7899780273438,895.7899780273438,93714040000
2014-11-01,895.7100219726562,919.52001953125,888.469970703125,916.239990234375,916.239990234375,63600190000
2014-12-01,915.510009765625,924.2899780273438,871.5999755859375,908.3800048828125,908.3800048828125,80743820000
2015-01-01,908.3800048828125,914.4600219726562,872.0399780273438,875.7999877929688,875.7999877929688,77330040000
2015-02-01,876.469970703125,931.8800048828125,870.4199829101562,925.469970703125,925.469970703125,68775560000
2015-03-01,925.9500122070312,931.75,894.5800170898438,901.989990234375,901.989990234375,76675850000
2015-04-01,902.1099853515625,932.6500244140625,893.22998046875,916.2899780273438,916.2899780273438,72060940000
2015-05-01,916.739990234375,938.4400024414062,907.97998046875,926.1099853515625,926.1099853515625,65187730000
2015-06-01,926.6500244140625,936.6900024414062,905.1199951171875,908.260009765625,908.260009765625,73213980000
2015-07-01,909.7899780273438,947.8499755859375,899.3499755859375,931.1300048828125,931.1300048828125,77920590000
2015-08-01,931.5700073242188,933.0399780273438,809.5700073242188,868.219970703125,868.219970703125,84646790000
2015-09-01,867.5499877929688,889.260009765625,826.72998046875,848.260009765625,848.260009765625,79989370000
2015-10-01,847.9400024414062,934.5900268554688,836.5800170898438,926.739990234375,926.739990234375,85844900000
2015-11-01,927.3400268554688,944.219970703125,901.280029296875,926.4400024414062,926.4400024414062,75943590000
2015-12-01,927.0800170898438,937.9000244140625,890.2000122070312,911.4299926757812,911.4299926757812,83649260000
2016-01-01,909.530029296875,909.530029296875,809.9600219726562,868.3400268554688,868.3400268554688,92409770000
2016-02-01,867.25,874.9500122070312,811.6099853515625,859.4400024414062,859.4400024414062,93049560000
2016-03-01,861.2100219726562,919.6699829101562,861.2100219726562,912.9299926757812,912.9299926757812,92639420000
2016-04-01,911.719970703125,938.2999877929688,903.6799926757812,915.02001953125,915.02001953125,81124990000
2016-05-01,915.75,930.97998046875,898.0800170898438,927.6500244140625,927.6500244140625,78883600000
2016-06-01,926.760009765625,935.8900146484375,883.2000122070312,928.1300048828125,928.1300048828125,86852700000
2016-07-01,928.4099731445312,963.8699951171875,918.6799926757812,961.75,961.75,69530250000
2016-08-01,961.8099975585938,970.3300170898438,952.8800048828125,960.0800170898438,960.0800170898438,75610310000
2016-09-01,959.9500122070312,967.27001953125,939.280029296875,958.6799926757812,958.6799926757812,77023620000
2016-10-01,957.27001953125,961.72998046875,939.4400024414062,943.8699951171875,943.8699951171875,72915530000
2016-11-01,944.8599853515625,976.0499877929688,923.6900024414062,968.8400268554688,968.8400268554688,88445380000
2016-12-01,969.260009765625,1007.010009765625,964.7000122070312,991.4299926757812,991.4299926757812,75344550000
2017-01-01,997.030029296875,1014.2899780273438,994.7899780273438,1004.4600219726562,1004.4600219726562,70576420000
2017-02-01,1008.7100219726562,1049.1700439453125,1002.7999877929688,1046.550048828125,1046.550048828125,69260940000
2017-03-01,1054.010009765625,1063.3299560546875,1029.699951171875,1046.06005859375,1046.06005859375,81664010000
2017-04-01,1046.22998046875,1059.239990234375,1030.4000244140625,1054.8599853515625,1054.8599853515625,65369860000
2017-05-01,1056.800048828125,1066.5799560546875,1038.6800537109375,1062.9100341796875,1062.9100341796875,79719460000
2017-06-01,1064.489990234375,1081.31005859375,1060.8299560546875,1067.7099609375,1067.7099609375,81078810000
2017-07-01,1071.050048828125,1095.9200439453125,1061.969970703125,1088.93994140625,1088.93994140625,63348090000
2017-08-01,1092.47998046875,1102.0699462890625,1069.530029296875,1093.780029296875,1093.780029296875,70784900000
2017-09-01,1095.219970703125,1112.219970703125,1081.8199462890625,1112.18994140625,1112.18994140625,66624120000
2017-10-01,1113.239990234375,1141.6400146484375,1113.030029296875,1136.8299560546875,1136.8299560546875,71088550000
2017-11-01,1140.239990234375,1172.1199951171875,1127.72998046875,1167.7900390625,1167.7900390625,73416960000
2017-12-01,1166.300048828125,1195.25,1151.030029296875,1183.1500244140625,1183.1500244140625,65531700000
2018-01-01,1187.3199462890625,1273.989990234375,1187.3199462890625,1251.4200439453125,1251.4200439453125,77318690000
2018-02-01,1248.27001953125,1258.8800048828125,1120.0799560546875,1201.8699951171875,1201.8699951171875,79933970000
2018-03-01,1202.4599609375,1235.969970703125,1131.97998046875,1157.3699951171875,1157.3699951171875,76803890000
2018-04-01,1153.5400390625,1192.219970703125,1118.68994140625,1160.72998046875,1160.72998046875,70194700000
2018-05-01,1158.4100341796875,1206.8499755859375,1138.550048828125,1188.9100341796875,1188.9100341796875,76011820000
2018-06-01,1194.9000244140625,1226.47998046875,1182.9300537109375,1194.5,1194.5,77891360000
2018-07-01,1188.6800537109375,1261.5699462890625,1185.6099853515625,1241.760009765625,1241.760009765625,64898300000
2018-08-01,1246.280029296875,1292.93994140625,1236.4000244140625,1286.9000244140625,1286.9000244140625,69523070000
2018-09-01,1284.52001953125,1304.27001953125,1267.6199951171875,1294.27001953125,1294.27001953125,63031510000
2018-10-01,1300.3800048828125,1309.72998046875,1159.550048828125,1208.8399658203125,1208.8399658203125,91930980000
2018-11-01,1211.3299560546875,1253.1199951171875,1161.1199951171875,1225.18994140625,1225.18994140625,80620020000
2018-12-01,1240.010009765625,1244.3399658203125,1041.6600341796875,1113.8699951171875,1113.8699951171875,84162180000
2019-01-01,1099.9200439453125,1194.5400390625,1086.1400146484375,1191.6800537109375,1191.6800537109375,80859870000
2019-02-01,1189.6500244140625,1235.5999755859375,1178.93994140625,1223.550048828125,1223.550048828125,70638770000
2019-03-01,1229.3299560546875,1265.1300048828125,1201.0799560546875,1251.56005859375,1251.56005859375,79159660000
2019-04-01,1258.3900146484375,1309.6400146484375,1258.3900146484375,1305.199951171875,1305.199951171875,70090370000
2019-05-01,1309.3499755859375,1311.4599609375,1214.3499755859375,1215.02001953125,1215.02001953125,77250740000
2019-06-01,1213.5400390625,1311.1300048828125,1199.739990234375,1297.4599609375,1297.4599609375,71250630000
2019-07-01,1311.219970703125,1340.989990234375,1302.9200439453125,1317.0899658203125,1317.0899658203125,70599470000
2019-08-01,1318.18994140625,1334.010009765625,1246.739990234375,1292.3800048828125,1292.3800048828125,80269220000
2019-09-01,1284.68994140625,1337.8599853515625,1276.6700439453125,1315.25,1315.25,74178980000
2019-10-01,1318.4000244140625,1353.8800048828125,1262.81005859375,1349.760009765625,1349.760009765625,77720640000
2019-11-01,1354.5999755859375,1404.6300048828125,1354.5999755859375,1398.6300048828125,1398.6300048828125,72410620000
2019-12-01,1400.2099609375,1451.719970703125,1366.550048828125,1442.1700439453125,1442.1700439453125,72325540000
2020-01-01,1448.489990234375,1493.1099853515625,1436.22998046875,1446.7099609375,1446.7099609375,77287980000
2020-02-01,1450.9300537109375,1522.260009765625,1276.77001953125,1324.4300537109375,1324.4300537109375,84436590000
2020-03-01,1335.2900390625,1408.2900390625,1015.6300048828125,1187.47998046875,1187.47998046875,162185380000
2020-04-01,1151.47998046875,1349.800048828125,1129.530029296875,1338.02001953125,1338.02001953125,123608160000
2020-05-01,1319.1300048828125,1401.719970703125,1282.5799560546875,1389.6300048828125,1389.6300048828125,107135190000
2020-06-01,1386.0899658203125,1473.949951171875,1361.4100341796875,1427.22998046875,1427.22998046875,131458880000
2020-07-01,1429.9100341796875,1514.43994140625,1429.56005859375,1504.9300537109375,1504.9300537109375,96928130000
2020-08-01,1514.699951171875,1646.5999755859375,1514.4200439453125,1638.93994140625,1638.93994140625,82466520000
2020-09-01,1645.4100341796875,1678.9100341796875,1487.989990234375,1560.5799560546875,1560.5799560546875,92310780000
2020-10-01,1572.6700439453125,1646.989990234375,1490.719970703125,1507.6500244140625,1507.6500244140625,89938980000
2020-11-01,1517.5899658203125,1671.22998046875,1506.7900390625,1658.77001953125,1658.77001953125,101247180000
2020-12-01,1669.5899658203125,1725.1400146484375,1664.2099609375,1720.5,1720.5,96375680000
2021-01-01,1724.97998046875,1782.93994140625,1677.3499755859375,1709.75,1709.75,106117800000
2021-02-01,1719.449951171875,1810.8199462890625,1713.52001953125,1731.4200439453125,1731.4200439453125,99082320000
2021-03-01,1747.699951171875,1811.6700439453125,1693.800048828125,1801.8800048828125,1801.8800048828125,122371150000
2021-04-01,1812.25,1918.6099853515625,1812.25,1900.8299560546875,1900.8299560546875,83124090000
2021-05-01,1905.6300048828125,1924.3399658203125,1838.199951171875,1904.550048828125,1904.550048828125,88321860000
2021-06-01,1910.1700439453125,1967.0799560546875,1885.5999755859375,1964.75,1964.75,102544180000
2021-07-01,1965.3199462890625,2038.7900390625,1950.3599853515625,2011.75,2011.75,84255620000
2021-08-01,2017.0999755859375,2086.590087890625,2002.6500244140625,2079.169921875,2079.169921875,80500760000
2021-09-01,2082.139892578125,2088.530029296875,1976.760009765625,1977.5,1977.5,85528860000
2021-10-01,1981.8399658203125,2123.030029296875,1962.1400146484375,2121.949951171875,2121.949951171875,80253600000
2021-11-01,2124.219970703125,2196.340087890625,2113.0,2117.510009765625,2117.510009765625,88268840000
2021-12-01,2134.070068359375,2219.580078125,2074.929931640625,2194.580078125,2194.580078125,92750180000
2022-01-01,2202.3798828125,2227.860107421875,1938.1099853515625,2092.610107421875,2092.610107421875,95562890000
2022-02-01,2094.590087890625,2129.909912109375,1884.0400390625,2008.1600341796875,2008.1600341796875,92667710000
2022-03-01,2001.6500244140625,2136.159912109375,1900.469970703125,2085.75,2085.75,123546260000
2022-04-01,2089.820068359375,2118.739990234375,1875.699951171875,1879.5699462890625,1879.5699462890625,90367840000
2022-05-01,1878.1400146484375,1963.8900146484375,1721.77001953125,1871.6099853515625,1871.6099853515625,108860390000
2022-06-01,1880.2900390625,1895.449951171875,1657.8599853515625,1725.6099853515625,1725.6099853515625,106116710000
2022-07-01,1723.5799560546875,1890.449951171875,1702.81005859375,1885.5899658203125,1885.5899658203125,81688320000
2022-08-01,1877.5400390625,1976.6199951171875,1797.68994140625,1797.949951171875,1797.949951171875,92252350000
2022-09-01,1789.97998046875,1868.43994140625,1625.2900390625,1625.760009765625,1625.760009765625,94241020000
2022-10-01,1634.719970703125,1758.6300048828125,1576.760009765625,1740.510009765625,1740.510009765625,95823760000
2022-11-01,1754.8900146484375,1809.1700439453125,1655.5799560546875,1790.2099609375,1790.2099609375,68544720000
2022-11-23,1789.3199462890625,1803.739990234375,1788.9300537109375,1791.8900146484375,1791.8900146484375,0
